make_model,hp_kW,km,age,Gearing_Type,Gears,Fuel,price
3796,Audi A3,85.0,39000.0,2.0,Automatic,7.0,Diesel,21490
3797,Audi A3,85.0,1.0,0.0,Automatic,7.0,Benzine,21490
3798,Audi A3,85.0,58400.0,1.0,Automatic,7.0,Diesel,21490
3799,Audi A3,85.0,23204.0,1.0,Automatic,7.0,Diesel,21490
3800,Audi A3,85.0,20810.0,1.0,Automatic,7.0,Diesel,21490
3801,Audi A3,85.0,21455.0,1.0,Automatic,7.0,Diesel,21490
3802,Audi A3,110.0,30497.0,1.0,Automatic,7.0,Diesel,21890
3803,Audi A3,110.0,39600.0,2.0,Automatic,6.0,Diesel,21890
3804,Audi A3,85.0,29360.0,2.0,Automatic,7.0,Diesel,21888
3805,Audi A3,110.0,12250.0,2.0,Automatic,7.0,Benzine,21880
3806,Audi A3,81.0,29000.0,2.0,Automatic,7.0,Diesel,21800
3807,Audi A3,85.0,4500.0,2.0,Automatic,7.0,Benzine,21850
3808,Audi A3,85.0,19271.0,1.0,Automatic,7.0,Diesel,21850
3809,Audi A3,85.0,16405.0,2.0,Automatic,7.0,Diesel,21880
3810,Audi A3,110.0,40500.0,2.0,Automatic,7.0,Diesel,21800
3811,Audi A3,110.0,39246.0,2.0,Automatic,7.0,Benzine,21790
3812,Audi A3,85.0,1647.3626086956522,0.0,Automatic,7.0,Benzine,21780
3813,Audi A3,85.0,20455.0,2.0,Automatic,7.0,Benzine,21790
3814,Audi A3,110.0,36184.0,2.0,Automatic,7.0,Benzine,21790
3815,Audi A3,85.0,17300.0,1.0,Automatic,7.0,Benzine,21750
3816,Audi A3,110.0,39246.0,2.0,Automatic,7.0,Benzine,21790
3817,Audi A3,110.0,36184.0,2.0,Automatic,7.0,Benzine,21790
3818,Audi A3,85.0,16171.0,1.0,Automatic,7.0,Diesel,21700
3819,Audi A3,81.0,56000.0,2.0,Automatic,7.0,Diesel,21690
3820,Audi A3,81.0,11679.0,1.0,Automatic,7.0,Diesel,21550
3821,Audi A3,85.0,16630.0,1.0,Automatic,7.0,Diesel,21550
3822,Audi A3,85.0,24000.0,1.0,Automatic,7.0,Diesel,21500
3823,Audi A3,85.0,28114.0,1.0,Automatic,7.0,Diesel,21500
3824,Audi A3,85.0,28916.0,1.0,Automatic,7.0,Diesel,21500
3825,Audi A3,85.0,28201.0,1.0,Automatic,7.0,Diesel,21500
3826,Audi A3,85.0,28150.0,1.0,Automatic,7.0,Diesel,21500
3827,Audi A3,81.0,22599.0,2.0,Automatic,7.0,Diesel,21500
3828,Audi A3,85.0,25000.0,1.0,Automatic,7.0,Diesel,21500
3829,Audi A3,85.0,35000.0,2.0,Automatic,7.0,Diesel,21500
3830,Audi A3,85.0,64400.0,2.0,Automatic,7.0,Diesel,21500
3831,Audi A3,85.0,16300.0,2.0,Automatic,7.0,Benzine,21500
3832,Audi A3,85.0,28000.0,2.0,Automatic,7.0,Diesel,21500
3833,Audi A3,85.0,28050.0,1.0,Automatic,7.0,Diesel,21500
3834,Audi A3,81.0,23000.0,2.0,Automatic,7.0,Diesel,21500
3835,Audi A3,85.0,19614.0,1.0,Automatic,7.0,Diesel,21490
3836,Audi A3,110.0,16300.0,2.0,Automatic,7.0,Benzine,21480
3837,Audi A3,85.0,3277.0,2.0,Automatic,7.0,Diesel,21450
3838,Audi A3,85.0,22875.0,2.0,Automatic,7.0,Diesel,21450
3839,Audi A3,85.0,10638.0,1.0,Automatic,7.0,Diesel,21600
3840,Audi A3,85.0,22480.0,1.0,Automatic,7.0,Diesel,21480
3841,Audi A3,85.0,21241.0,2.0,Automatic,7.0,Diesel,21450
3842,Audi A3,85.0,22306.0,2.0,Automatic,7.0,Diesel,21450
3843,Audi A3,85.0,21580.0,2.0,Automatic,7.0,Diesel,21450
3844,Audi A3,85.0,22448.0,2.0,Automatic,7.0,Diesel,21450
3845,Audi A3,85.0,26278.0,2.0,Automatic,7.0,Diesel,21450
3846,Audi A3,85.0,25778.0,2.0,Automatic,7.0,Diesel,21450
3847,Audi A3,85.0,24356.0,2.0,Automatic,7.0,Diesel,21450
3848,Audi A3,85.0,7359.0,2.0,Automatic,7.0,Diesel,21450
3849,Audi A3,110.0,14693.0,2.0,Automatic,7.0,Benzine,21450
3850,Audi A3,81.0,22104.0,1.0,Automatic,7.0,Diesel,21400
3851,Audi A3,110.0,79500.0,2.0,Automatic,7.0,Benzine,21450
3852,Audi A3,85.0,26168.0,1.0,Automatic,7.0,Diesel,21400
3853,Audi A3,85.0,28100.0,1.0,Automatic,7.0,Diesel,21400
3854,Audi A3,85.0,17200.0,1.0,Automatic,7.0,Benzine,20750
3855,Audi A3,85.0,26168.0,1.0,Automatic,7.0,Diesel,21400
3856,Audi A3,85.0,25619.0,1.0,Automatic,7.0,Diesel,20750
3857,Audi A3,81.0,14000.0,2.0,Automatic,7.0,Diesel,20750
3858,Audi A3,85.0,7800.0,2.0,Automatic,7.0,Benzine,20750
3859,Audi A3,85.0,22850.0,1.0,Automatic,7.0,Diesel,20750
3860,Audi A3,81.0,24189.0,1.0,Automatic,7.0,Diesel,20750
3861,Audi A3,110.0,64217.0,2.0,Automatic,7.0,Diesel,20750
3862,Audi A3,85.0,35572.0,1.0,Automatic,7.0,Diesel,20700
3863,Audi A3,85.0,9650.0,2.0,Automatic,7.0,Diesel,20690
3864,Audi A3,81.0,41610.0,2.0,Automatic,7.0,Diesel,20600
3865,Audi A3,81.0,26000.0,2.0,Automatic,7.0,Diesel,20590
3866,Audi A3,81.0,20416.0,2.0,Automatic,7.0,Diesel,20550
3867,Audi A3,81.0,19570.0,2.0,Automatic,7.0,Diesel,20500
3868,Audi A3,85.0,42136.0,2.0,Automatic,7.0,Diesel,20500
3869,Audi A3,85.0,22000.0,2.0,Automatic,7.0,Benzine,20500
3870,Audi A3,85.0,26877.0,2.0,Automatic,7.0,Diesel,20500
3871,Audi A3,85.0,16820.0,1.0,Automatic,7.0,Diesel,20500
3872,Audi A3,85.0,52000.0,1.0,Automatic,7.0,Diesel,20500
3873,Audi A3,81.0,29000.0,2.0,Automatic,7.0,Diesel,20500
3874,Audi A3,85.0,14133.0,2.0,Automatic,7.0,Diesel,21300
3875,Audi A3,85.0,27600.0,1.0,Automatic,7.0,Diesel,21400
3876,Audi A3,85.0,28100.0,1.0,Automatic,7.0,Diesel,21400
3877,Audi A3,85.0,17800.0,1.0,Automatic,7.0,Diesel,21300
3878,Audi A3,85.0,22662.0,1.0,Automatic,7.0,Diesel,21300
3879,Audi A3,85.0,10500.0,2.0,Automatic,7.0,Benzine,21400
3880,Audi A3,85.0,20000.0,1.0,Automatic,7.0,Benzine,21290
3881,Audi A3,85.0,50200.0,2.0,Automatic,7.0,Diesel,21200
3882,Audi A3,85.0,39500.0,2.0,Automatic,7.0,Diesel,21000
3883,Audi A3,85.0,6021.0,2.0,Automatic,7.0,Benzine,20985
3884,Audi A3,85.0,1647.3626086956522,0.0,Automatic,7.0,Benzine,20980
3885,Audi A3,85.0,22000.0,1.0,Automatic,7.0,Diesel,20950
3886,Audi A3,85.0,21289.0,2.0,Automatic,7.0,Diesel,21000
3887,Audi A3,110.0,39000.0,1.0,Automatic,7.0,Benzine,20990
3888,Audi A3,81.0,21000.0,2.0,Automatic,6.0,Benzine,20990
3889,Audi A3,85.0,38722.0,2.0,Automatic,7.0,Benzine,20950
3890,Audi A3,85.0,26943.0,2.0,Automatic,7.0,Diesel,20950
3891,Audi A3,81.0,19500.0,2.0,Automatic,7.0,Diesel,20900
3892,Audi A3,81.0,54800.0,2.0,Automatic,7.0,Diesel,20900
3893,Audi A3,81.0,22941.0,2.0,Automatic,7.0,Diesel,20900
3894,Audi A3,81.0,28583.0,2.0,Automatic,7.0,Diesel,20900
3895,Audi A3,85.0,27589.0,2.0,Automatic,7.0,Diesel,20950
3896,Audi A3,85.0,25000.0,2.0,Automatic,7.0,Diesel,20900
3897,Audi A3,81.0,31000.0,2.0,Automatic,7.0,Diesel,20900
3898,Audi A3,85.0,8500.0,2.0,Automatic,7.0,Diesel,20900
3899,Audi A3,85.0,24215.0,1.0,Automatic,7.0,Diesel,20500
3900,Audi A3,85.0,42270.0,2.0,Automatic,7.0,Diesel,20900
3901,Audi A3,110.0,48500.0,2.0,Automatic,7.0,Benzine,20900
3902,Audi A3,110.0,28000.0,2.0,Automatic,6.0,Diesel,20500
3903,Audi A3,110.0,12500.0,2.0,Automatic,7.0,Benzine,20500
3904,Audi A3,85.0,26140.0,1.0,Automatic,7.0,Diesel,20500
3905,Audi A3,85.0,34500.0,2.0,Automatic,7.0,Diesel,20900
3906,Audi A3,85.0,42500.0,2.0,Automatic,7.0,Diesel,20490
3907,Audi A3,135.0,146357.0,2.0,Automatic,6.0,Diesel,20498
3908,Audi A3,85.0,42136.0,2.0,Automatic,7.0,Diesel,20500
3909,Audi A3,81.0,63000.0,2.0,Automatic,7.0,Diesel,20490
3910,Audi A3,85.0,35360.0,2.0,Automatic,7.0,Diesel,20480
3911,Audi A3,81.0,33000.0,2.0,Automatic,7.0,Diesel,20450
3912,Audi A3,110.0,86165.0,2.0,Automatic,7.0,Diesel,20495
3913,Audi A3,85.0,24000.0,2.0,Automatic,7.0,Diesel,20440
3914,Audi A3,85.0,16674.0,1.0,Automatic,7.0,Diesel,20300
3915,Audi A3,85.0,12409.0,1.0,Automatic,7.0,Diesel,20300
3916,Audi A3,85.0,14720.0,1.0,Automatic,7.0,Diesel,20300
3917,Audi A3,85.0,35000.0,1.0,Automatic,7.0,Diesel,20300
3918,Audi A3,110.0,82000.0,2.0,Automatic,7.0,Diesel,20400
3919,Audi A3,85.0,11472.0,2.0,Automatic,7.0,Benzine,20000
3920,Audi A3,81.0,32000.0,2.0,Automatic,7.0,Diesel,20900
3921,Audi A3,85.0,13000.0,1.0,Automatic,7.0,Diesel,20400
3922,Audi A3,85.0,29000.0,2.0,Automatic,7.0,Benzine,20900
3923,Audi A3,85.0,31616.0,2.0,Automatic,7.0,Benzine,20900
3924,Audi A3,85.0,31616.0,2.0,Automatic,7.0,Benzine,20900
3925,Audi A3,85.0,42270.0,2.0,Automatic,7.0,Diesel,20900
3926,Audi A3,85.0,34500.0,2.0,Automatic,7.0,Diesel,20900
3927,Audi A3,85.0,31679.0,1.0,Automatic,7.0,Diesel,20900
3928,Audi A3,85.0,31679.0,1.0,Automatic,7.0,Diesel,20900
3929,Audi A3,110.0,29800.0,1.0,Automatic,7.0,Benzine,20870
3930,Audi A3,81.0,40012.0,2.0,Automatic,7.0,Diesel,20850
3931,Audi A3,85.0,35000.0,2.0,Automatic,7.0,Diesel,20850
3932,Audi A3,85.0,23181.0,2.0,Automatic,7.0,Diesel,20810
3933,Audi A3,85.0,25847.0,2.0,Automatic,7.0,Diesel,20810
3934,Audi A3,85.0,24181.0,2.0,Automatic,7.0,Diesel,20810
3935,Audi A3,85.0,26587.0,2.0,Automatic,7.0,Diesel,20810
3936,Audi A3,85.0,25478.0,2.0,Automatic,7.0,Diesel,20810
3937,Audi A3,85.0,40000.0,2.0,Automatic,7.0,Diesel,20850
3938,Audi A3,85.0,11424.0,2.0,Automatic,7.0,Diesel,20800
3939,Audi A3,85.0,33009.0,2.0,Automatic,7.0,Diesel,20999
3940,Audi A3,85.0,30502.0,2.0,Automatic,7.0,Diesel,20999
3941,Audi A3,85.0,34000.0,2.0,Automatic,7.0,Diesel,21000
3942,Audi A3,85.0,24679.0,1.0,Automatic,7.0,Diesel,20999
3943,Audi A3,85.0,29241.0,2.0,Automatic,7.0,Benzine,20800
3944,Audi A3,110.0,65500.0,2.0,Automatic,6.0,Diesel,21000
3945,Audi A3,85.0,8000.0,2.0,Automatic,7.0,Diesel,20999
3946,Audi A3,85.0,15040.0,2.0,Automatic,7.0,Diesel,20990
3947,Audi A3,85.0,9876.0,2.0,Automatic,7.0,Diesel,20990
3948,Audi A3,85.0,18016.0,2.0,Automatic,7.0,Diesel,20000
3949,Audi A3,85.0,28605.0,2.0,Automatic,7.0,Diesel,20800
3950,Audi A3,85.0,20145.0,2.0,Automatic,7.0,Diesel,20000
3951,Audi A3,85.0,22863.0,2.0,Automatic,7.0,Diesel,20990
3952,Audi A3,85.0,33100.0,2.0,Automatic,7.0,Diesel,20000
3953,Audi A3,85.0,16950.0,1.0,Automatic,7.0,Diesel,20990
3954,Audi A3,85.0,1.0,0.0,Automatic,7.0,Diesel,20000
3955,Audi A3,85.0,10003.0,1.0,Automatic,7.0,Diesel,19999
3956,Audi A3,81.0,24400.0,2.0,Automatic,7.0,Diesel,19999
3957,Audi A3,85.0,10265.0,1.0,Automatic,7.0,Diesel,19999
3958,Audi A3,85.0,1647.3626086956522,0.0,Automatic,7.0,Diesel,20000
3959,Audi A3,81.0,30000.0,2.0,Automatic,7.0,Diesel,19999
3960,Audi A3,85.0,10003.0,1.0,Automatic,7.0,Diesel,19999
3961,Audi A3,85.0,10265.0,1.0,Automatic,7.0,Diesel,19999
3962,Audi A3,85.0,24900.0,2.0,Automatic,6.0,Diesel,19990
3963,Audi A3,85.0,14550.0,2.0,Automatic,7.0,Diesel,19990
3964,Audi A3,81.0,47967.0,2.0,Automatic,7.0,Diesel,19990
3965,Audi A3,81.0,47967.0,2.0,Automatic,7.0,Diesel,19990
3966,Audi A3,81.0,50811.0,2.0,Automatic,6.0,Diesel,19990
3967,Audi A3,85.0,22300.0,2.0,Automatic,7.0,Benzine,19990
3968,Audi A3,81.0,45000.0,2.0,Automatic,7.0,Diesel,19990
3969,Audi A3,85.0,16139.0,1.0,Automatic,7.0,Benzine,19990
3970,Audi A3,81.0,41500.0,2.0,Automatic,7.0,Diesel,19990
3971,Audi A3,85.0,17773.0,2.0,Automatic,6.0,Benzine,19980
3972,Audi A3,110.0,64272.0,2.0,Automatic,6.0,Diesel,19980
3973,Audi A3,81.0,74574.0,2.0,Automatic,7.0,Diesel,19950
3974,Audi A3,81.0,59300.0,2.0,Automatic,7.0,Diesel,19950
3975,Audi A3,85.0,25000.0,2.0,Automatic,7.0,Benzine,19950
3976,Audi A3,81.0,32000.0,1.0,Automatic,6.0,Diesel,19900
3977,Audi A3,81.0,10000.0,2.0,Automatic,7.0,Diesel,19900
3978,Audi A3,85.0,4500.0,1.0,Automatic,7.0,Diesel,19900
3979,Audi A3,85.0,9000.0,2.0,Automatic,7.0,Diesel,19900
3980,Audi A3,85.0,41900.0,2.0,Automatic,7.0,Diesel,19900
3981,Audi A3,85.0,41900.0,2.0,Automatic,7.0,Diesel,19900
3982,Audi A3,85.0,50000.0,1.0,Automatic,7.0,Diesel,19900
3983,Audi A3,85.0,39448.0,1.0,Automatic,7.0,Diesel,19900
3984,Audi A3,85.0,44100.0,2.0,Automatic,7.0,Diesel,19900
3985,Audi A3,85.0,44100.0,2.0,Automatic,7.0,Diesel,19900
3986,Audi A3,85.0,33000.0,1.0,Automatic,7.0,Diesel,19900
3987,Audi A3,85.0,9650.0,2.0,Automatic,7.0,Diesel,19800
3988,Audi A3,85.0,72382.0,1.0,Automatic,7.0,Diesel,19890
3989,Audi A3,85.0,33241.0,2.0,Automatic,7.0,Diesel,19899
3990,Audi A3,81.0,26478.0,2.0,Automatic,7.0,Diesel,19750
3991,Audi A3,81.0,48600.0,2.0,Automatic,7.0,Diesel,19800
3992,Audi A3,85.0,33394.0,2.0,Automatic,7.0,Diesel,19770
3993,Audi A3,85.0,39000.0,1.0,Automatic,6.0,Diesel,19800
3994,Audi A3,81.0,25476.0,2.0,Automatic,7.0,Diesel,19750
3995,Audi A3,85.0,15698.0,1.0,Automatic,7.0,Diesel,19700
3996,Audi A3,110.0,29810.0,1.0,Automatic,7.0,Benzine,19700
3997,Audi A3,82.0,38800.0,2.0,Automatic,7.0,Diesel,19750
3998,Audi A3,110.0,157544.0,2.0,Automatic,7.0,Diesel,19750
3999,Audi A3,81.0,37400.0,2.0,Automatic,7.0,Diesel,19600
4000,Audi A3,85.0,16171.0,1.0,Automatic,7.0,Diesel,19500
4001,Audi A3,81.0,60000.0,2.0,Automatic,6.0,Diesel,19500
4002,Audi A3,85.0,39500.0,1.0,Automatic,7.0,Diesel,19500
4003,Audi A3,85.0,49267.0,2.0,Automatic,7.0,Benzine,19490
4004,Audi A3,81.0,66000.0,2.0,Automatic,7.0,Diesel,19480
4005,Audi A3,85.0,40601.0,2.0,Automatic,7.0,Diesel,19450
4006,Audi A3,85.0,25800.0,2.0,Automatic,7.0,Benzine,19500
4007,Audi A3,81.0,24000.0,2.0,Automatic,7.0,Diesel,19400
4008,Audi A3,81.0,36792.0,2.0,Automatic,7.0,Diesel,19400
4009,Audi A3,85.0,44100.0,2.0,Automatic,7.0,Diesel,19400
4010,Audi A3,81.0,30000.0,2.0,Automatic,7.0,Diesel,19400
4011,Audi A3,85.0,8601.0,2.0,Automatic,7.0,Benzine,19370
4012,Audi A3,85.0,40700.0,2.0,Automatic,7.0,Benzine,19100
4013,Audi A3,110.0,32373.0,2.0,Automatic,6.0,Diesel,19000
4014,Audi A3,81.0,26471.0,2.0,Automatic,7.0,Diesel,19400
4015,Audi A3,110.0,27049.0,2.0,Automatic,6.0,Diesel,19000
4016,Audi A3,110.0,15478.0,2.0,Automatic,6.0,Diesel,19000
4017,Audi A3,85.0,60000.0,2.0,Automatic,7.0,Diesel,19000
4018,Audi A3,81.0,59000.0,2.0,Automatic,7.0,Diesel,18999
4019,Audi A3,81.0,32000.0,2.0,Automatic,7.0,Diesel,19000
4020,Audi A3,81.0,59000.0,2.0,Automatic,7.0,Diesel,18999
4021,Audi A3,81.0,59000.0,2.0,Automatic,7.0,Diesel,18999
4022,Audi A3,85.0,24990.0,2.0,Automatic,7.0,Benzine,19000
4023,Audi A3,110.0,62451.0,2.0,Automatic,6.0,Diesel,18990
4024,Audi A3,81.0,20000.0,2.0,Automatic,7.0,Diesel,18990
4025,Audi A3,85.0,25000.0,2.0,Automatic,7.0,Diesel,18990
4026,Audi A3,81.0,48000.0,2.0,Automatic,7.0,Diesel,18990
4027,Audi A3,85.0,53700.0,2.0,Manual,6.0,Diesel,16700
4028,Audi A3,110.0,50068.0,2.0,Manual,6.0,Diesel,16990
4029,Audi A3,85.0,53700.0,2.0,Manual,6.0,Diesel,16750
4030,Audi A3,81.0,54013.0,2.0,Manual,6.0,Diesel,17990
4031,Audi A3,110.0,82400.0,0.0,Manual,6.0,Diesel,17990
4032,Audi A3,81.0,34400.0,2.0,Manual,6.0,Diesel,17650
4033,Audi A3,81.0,79500.0,2.0,Manual,6.0,Diesel,17990
4034,Audi A3,85.0,14897.0,2.0,Manual,6.0,Benzine,17990
4035,Audi A3,81.0,100519.0,2.0,Manual,6.0,Diesel,18000
4036,Audi A3,81.0,27143.0,2.0,Manual,6.0,Diesel,18980
4037,Audi A3,81.0,40000.0,2.0,Manual,6.0,Diesel,18500
4038,Audi A3,85.0,49500.0,2.0,Manual,6.0,Diesel,18500
4039,Audi A3,85.0,29584.0,2.0,Manual,6.0,Benzine,18100
4040,Audi A3,85.0,12910.0,2.0,Manual,6.0,Benzine,18910
4041,Audi A3,81.0,45100.0,2.0,Manual,6.0,Diesel,18900
4042,Audi A3,81.0,42000.0,2.0,Manual,6.0,Diesel,18997
4043,Audi A3,85.0,22395.0,2.0,Manual,6.0,Benzine,19194
4044,Audi A3,85.0,16000.0,2.0,Manual,6.0,Benzine,19400
4045,Audi A3,85.0,10.0,0.0,Manual,6.0,Benzine,19078
4046,Audi A3,85.0,25000.0,1.0,Manual,6.0,Benzine,19090
4047,Audi A3,81.0,51000.0,2.0,Manual,6.0,Diesel,18900
4048,Audi A3,81.0,59000.0,2.0,Manual,6.0,Diesel,19500
4049,Audi A3,85.0,30039.0,2.0,Manual,6.0,Benzine,19690
4050,Audi A3,85.0,24000.0,2.0,Manual,6.0,Benzine,19700
4051,Audi A3,81.0,26300.0,2.0,Manual,6.0,Diesel,19400
4052,Audi A3,85.0,12890.0,1.0,Manual,6.0,Diesel,19700
4053,Audi A3,85.0,40000.0,2.0,Manual,6.0,Diesel,19700
4054,Audi A3,85.0,12785.0,1.0,Manual,6.0,Diesel,19700
4055,Audi A3,85.0,14990.0,2.0,Manual,6.0,Benzine,19690
4056,Audi A3,81.0,19500.0,1.0,Manual,6.0,Diesel,19600
4057,Audi A3,85.0,8000.0,1.0,Manual,6.0,Benzine,19650
4058,Audi A3,85.0,50000.0,2.0,Manual,6.0,Diesel,19600
4059,Audi A3,85.0,24000.0,2.0,Manual,6.0,Diesel,19600
4060,Audi A3,110.0,52087.0,2.0,Manual,6.0,Benzine,19565
4061,Audi A3,81.0,40000.0,2.0,Manual,7.0,Diesel,19590
4062,Audi A3,110.0,49818.0,2.0,Manual,6.0,Benzine,19550
4063,Audi A3,85.0,5000.0,1.0,Manual,6.0,Diesel,19508
4064,Audi A3,81.0,39000.0,2.0,Manual,6.0,Diesel,19500
4065,Audi A3,81.0,39000.0,2.0,Manual,6.0,Diesel,19500
4066,Audi A3,85.0,21000.0,1.0,Manual,6.0,Diesel,19500
4067,Audi A3,85.0,13076.0,1.0,Manual,6.0,Diesel,19500
4068,Audi A3,81.0,44400.0,2.0,Manual,6.0,Diesel,19490
4069,Audi A3,110.0,62000.0,2.0,Manual,6.0,Diesel,19500
4070,Audi A3,81.0,55123.0,2.0,Manual,6.0,Diesel,19490
4071,Audi A3,81.0,27829.0,2.0,Manual,6.0,Diesel,19490
4072,Audi A3,85.0,43166.0,2.0,Manual,6.0,Diesel,19490
4073,Audi A3,85.0,44200.0,2.0,Manual,6.0,Diesel,19490
4074,Audi A3,81.0,55400.0,2.0,Manual,6.0,Diesel,19480
4075,Audi A3,81.0,50500.0,2.0,Manual,6.0,Diesel,19480
4076,Audi A3,85.0,18000.0,2.0,Manual,6.0,Benzine,19450
4077,Audi A3,85.0,15900.0,1.0,Manual,6.0,Diesel,19450
4078,Audi A3,85.0,27989.0,2.0,Manual,6.0,Diesel,19450
4079,Audi A3,85.0,22000.0,1.0,Manual,6.0,Diesel,19450
4080,Audi A3,85.0,22102.0,1.0,Manual,6.0,Diesel,19450
4081,Audi A3,85.0,22102.0,1.0,Manual,6.0,Diesel,19450
4082,Audi A3,85.0,34194.0,1.0,Manual,6.0,Diesel,19440
4083,Audi A3,85.0,69740.0,2.0,Manual,6.0,Benzine,19400
4084,Audi A3,110.0,38974.0,2.0,Manual,6.0,Diesel,19400
4085,Audi A3,85.0,13259.0,1.0,Manual,6.0,Diesel,19500
4086,Audi A3,85.0,15105.0,2.0,Manual,6.0,Benzine,19444
4087,Audi A3,81.0,57326.0,2.0,Manual,6.0,Diesel,19440
4088,Audi A3,81.0,57000.0,2.0,Manual,6.0,Diesel,19500
4089,Audi A3,85.0,23644.0,1.0,Manual,6.0,Diesel,19500
4090,Audi A3,85.0,32000.0,2.0,Manual,6.0,Diesel,19500
4091,Audi A3,85.0,33000.0,2.0,Manual,6.0,Diesel,19500
4092,Audi A3,81.0,75000.0,2.0,Manual,6.0,Diesel,19500
4093,Audi A3,85.0,26000.0,1.0,Manual,6.0,Benzine,19500
4094,Audi A3,81.0,29667.0,2.0,Manual,6.0,Diesel,19500
4095,Audi A3,81.0,50153.0,2.0,Manual,6.0,Diesel,19500
4096,Audi A3,85.0,12000.0,2.0,Manual,6.0,Benzine,19500
4097,Audi A3,133.0,83000.0,2.0,Manual,6.0,Diesel,19500
4098,Audi A3,81.0,21383.0,2.0,Manual,6.0,Diesel,19500
4099,Audi A3,85.0,27000.0,1.0,Manual,6.0,Benzine,19499
4100,Audi A3,85.0,28556.0,1.0,Manual,6.0,Diesel,19499
4101,Audi A3,85.0,28874.0,1.0,Manual,6.0,Diesel,19499
4102,Audi A3,85.0,23644.0,1.0,Manual,6.0,Diesel,19500
4103,Audi A3,85.0,30400.0,2.0,Manual,6.0,Benzine,19499
4104,Audi A3,85.0,9335.0,2.0,Manual,6.0,Benzine,19490
4105,Audi A3,81.0,34000.0,2.0,Manual,6.0,Diesel,19490
4106,Audi A3,85.0,47028.0,2.0,Manual,6.0,Diesel,19397
4107,Audi A3,85.0,26000.0,2.0,Manual,6.0,Diesel,19390
4108,Audi A3,85.0,4221.0,1.0,Manual,6.0,Benzine,19390
4109,Audi A3,85.0,17220.0,2.0,Manual,6.0,Diesel,19350
4110,Audi A3,85.0,10.0,0.0,Manual,6.0,Benzine,19078
4111,Audi A3,81.0,33121.0,2.0,Manual,6.0,Diesel,19490
4112,Audi A3,85.0,41000.0,1.0,Manual,6.0,Diesel,19000
4113,Audi A3,81.0,50000.0,2.0,Manual,6.0,Diesel,19000
4114,Audi A3,81.0,54000.0,2.0,Manual,6.0,Diesel,19000
4115,Audi A3,81.0,48000.0,2.0,Manual,6.0,Diesel,19000
4116,Audi A3,85.0,26906.0,1.0,Manual,6.0,Diesel,19000
4117,Audi A3,85.0,17412.0,1.0,Manual,6.0,Diesel,19000
4118,Audi A3,85.0,43000.0,1.0,Manual,6.0,Diesel,19000
4119,Audi A3,85.0,17319.0,1.0,Manual,6.0,Diesel,19000
4120,Audi A3,85.0,32400.0,1.0,Manual,6.0,Diesel,18999
4121,Audi A3,85.0,33000.0,1.0,Manual,6.0,Diesel,19000
4122,Audi A3,85.0,38139.0,1.0,Manual,6.0,Diesel,18999
4123,Audi A3,110.0,57000.0,2.0,Manual,6.0,Diesel,19000
4124,Audi A3,110.0,87000.0,2.0,Manual,6.0,Diesel,19000
4125,Audi A3,85.0,22000.0,1.0,Manual,6.0,Diesel,19000
4126,Audi A3,81.0,95000.0,2.0,Manual,6.0,Diesel,18999
4127,Audi A3,81.0,38500.0,2.0,Manual,6.0,Diesel,18999
4128,Audi A3,85.0,13856.0,2.0,Manual,6.0,Benzine,19334
4129,Audi A3,85.0,1.0,0.0,Manual,6.0,Benzine,19310
4130,Audi A3,85.0,12154.0,1.0,Manual,6.0,Diesel,19300
4131,Audi A3,85.0,27985.0,2.0,Manual,6.0,Benzine,19290
4132,Audi A3,85.0,31400.0,2.0,Manual,6.0,Benzine,19290
4133,Audi A3,85.0,28168.0,2.0,Manual,6.0,Benzine,19290
4134,Audi A3,85.0,27985.0,2.0,Manual,6.0,Benzine,19290
4135,Audi A3,85.0,28168.0,2.0,Manual,6.0,Benzine,19290
4136,Audi A3,85.0,41200.0,2.0,Manual,6.0,Diesel,19250
4137,Audi A3,85.0,13300.0,2.0,Manual,6.0,Diesel,19200
4138,Audi A3,85.0,8501.0,2.0,Manual,6.0,Benzine,19199
4139,Audi A3,110.0,93615.0,2.0,Manual,6.0,Diesel,19290
4140,Audi A3,85.0,23190.0,2.0,Manual,6.0,Benzine,19200
4141,Audi A3,85.0,37422.0,2.0,Manual,6.0,Diesel,19250
4142,Audi A3,85.0,26000.0,2.0,Manual,6.0,Benzine,19199
4143,Audi A3,85.0,40900.0,2.0,Manual,6.0,Diesel,18900
4144,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4145,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4146,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4147,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4148,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4149,Audi A3,81.0,36348.0,2.0,Manual,6.0,Diesel,18900
4150,Audi A3,81.0,29955.0,2.0,Manual,6.0,Diesel,18900
4151,Audi A3,110.0,24764.0,2.0,Manual,6.0,Benzine,18900
4152,Audi A3,81.0,32654.0,2.0,Manual,5.0,Diesel,18900
4153,Audi A3,81.0,67000.0,2.0,Manual,6.0,Diesel,18900
4154,Audi A3,85.0,31085.0,2.0,Manual,6.0,Diesel,18900
4155,Audi A3,85.0,30000.0,2.0,Manual,6.0,Benzine,18900
4156,Audi A3,85.0,35500.0,2.0,Manual,6.0,Diesel,18900
